user_id,watch_time_hours,avg_session_mins,num_sessions,top_genres,genre_diversity,weekend_watch_ratio,days_since_last_active
USR-2986,22.27,28.0,33,"Comedy, Romance",2,0.44,2
USR-2987,49.97,58.7,42,"Thriller, Documentary, Horror, Action",4,0.51,0
USR-2988,17.33,35.1,28,Romance,2,0.41,0
USR-2989,3.12,8.3,5,Animation,1,0.27,57
USR-2990,63.01,109.8,45,"Action, Thriller",2,0.52,1
USR-2991,14.77,25.9,29,Animation,1,0.39,0
USR-2992,5.39,12.8,4,Animation,1,0.1,42
USR-2993,49.39,80.4,39,"Action, Thriller",3,0.47,1
USR-2994,11.8,24.9,22,"Comedy, Romance",1,0.22,0
USR-2995,29.29,72.4,15,"Drama, Sci-Fi",2,0.61,2
USR-2996,62.83,89.8,42,"Action, Thriller",2,0.54,4
USR-2997,59.8,64.4,27,"Action, Thriller",2,0.48,0
USR-2998,49.59,76.6,46,"Comedy, Animation, Thriller, Horror",4,0.37,1
USR-2999,49.61,123.3,18,"Sci-Fi, Thriller",3,0.78,3
USR-3000,3.76,19.0,7,Action,1,0.21,59
USR-3001,8.0,28.6,26,Romance,1,0.1,5
USR-3002,41.88,130.2,21,"Sci-Fi, Thriller",2,0.91,0
USR-3003,69.91,68.8,28,"Action, Thriller",2,0.37,2
USR-3004,13.95,30.0,22,Animation,1,0.39,15
USR-3005,33.68,123.7,21,"Sci-Fi, Thriller",2,0.72,0
USR-3006,16.49,30.0,29,Animation,1,0.31,2
USR-3007,10.62,81.5,24,"Romance, Horror, Action, Drama",4,0.76,0
USR-3008,80.85,79.7,26,"Action, Thriller",2,0.43,1
USR-3009,50.62,90.6,44,"Action, Thriller",3,0.37,2
USR-3010,60.99,69.8,25,"Action, Thriller",2,0.41,0
USR-3011,12.63,22.9,22,"Comedy, Romance",2,0.27,0
USR-3012,37.06,123.1,19,"Sci-Fi, Thriller",2,0.77,0
USR-3013,52.04,64.8,33,"Action, Thriller, Romance",3,0.48,3
USR-3014,37.35,67.8,44,"Drama, Action, Sci-Fi, Horror, Romance",5,0.59,6
USR-3015,52.28,73.9,30,"Action, Thriller",2,0.47,0
USR-3016,0.34,23.0,3,Horror,1,0.21,25
USR-3017,59.14,101.4,36,"Action, Thriller",3,0.51,2
USR-3018,4.06,26.9,32,Animation,1,0.38,10
USR-3019,12.24,33.2,29,Comedy,1,0.27,0
USR-3020,50.85,61.5,34,"Action, Thriller",2,0.38,0
USR-3021,47.68,69.6,49,"Comedy, Horror, Animation, Drama",4,0.48,1
USR-3022,9.89,29.7,21,Comedy,1,0.51,17
USR-3023,50.12,107.0,14,"Drama, Sci-Fi",3,0.8,16
USR-3024,37.31,82.8,36,"Action, Thriller",2,0.49,17
USR-3025,35.97,122.6,16,"Drama, Sci-Fi",3,0.7,3
USR-3026,29.51,109.0,21,Drama,2,0.67,2
USR-3027,11.67,28.6,37,Romance,1,0.38,7
USR-3028,12.85,35.5,28,Comedy,1,0.41,15
USR-3029,59.53,76.7,47,"Animation, Sci-Fi, Romance",3,0.56,0
USR-3030,3.21,16.3,2,Sci-Fi,1,0.56,37
USR-3031,35.25,41.8,35,"Drama, Action, Romance",3,0.3,5
USR-3032,48.22,82.9,20,"Drama, Sci-Fi",3,0.76,0
USR-3033,16.02,70.5,25,"Romance, Sci-Fi, Drama, Animation, Thriller",5,0.55,3
USR-3034,34.39,142.4,20,"Drama, Sci-Fi",3,0.79,4
USR-3035,5.9,35.2,26,Comedy,2,0.41,18
USR-3036,5.3,22.6,5,Action,1,0.2,40
USR-3037,15.73,22.9,24,Romance,2,0.32,8
USR-3038,54.83,49.3,34,"Thriller, Horror, Romance",3,0.54,0
USR-3039,15.54,21.5,23,"Comedy, Romance",1,0.34,6
USR-3040,80.87,74.1,55,"Comedy, Animation, Action, Thriller, Documentary",5,0.51,7
USR-3041,2.52,21.6,4,Thriller,1,0.24,44
USR-3042,11.37,18.5,37,Animation,2,0.42,0
USR-3043,14.01,23.2,26,Comedy,1,0.26,2
USR-3044,40.08,137.7,5,"Drama, Sci-Fi",2,0.76,3
USR-3045,4.27,16.5,2,Documentary,1,0.02,48
USR-3046,10.03,25.1,21,"Comedy, Romance",1,0.22,2
USR-3047,0.1,22.2,4,Comedy,1,0.18,41
USR-3048,14.22,17.1,25,Comedy,2,0.46,12
USR-3049,14.51,24.2,29,Romance,1,0.19,8
USR-3050,50.43,90.4,36,"Action, Thriller",1,0.48,8
USR-3051,15.72,28.4,29,"Comedy, Romance",2,0.37,7
USR-3052,0.1,24.2,6,Horror,1,0.33,53
USR-3053,0.91,15.6,6,Romance,1,0.29,32
USR-3054,62.94,104.9,42,"Action, Thriller",2,0.45,5
USR-3055,18.79,21.2,27,Romance,1,0.12,0
USR-3056,4.74,29.2,37,Animation,2,0.29,5
USR-3057,64.8,92.5,31,"Action, Thriller",2,0.36,0
USR-3058,5.27,12.1,3,Action,1,0.15,31
USR-3059,47.0,68.5,34,"Action, Thriller",2,0.38,2
USR-3060,76.06,82.5,25,"Action, Thriller",3,0.4,2
USR-3061,8.43,33.8,25,Comedy,1,0.3,0
USR-3062,13.82,15.9,21,Romance,1,0.46,17
USR-3063,51.33,72.2,25,"Action, Thriller",2,0.27,0
USR-3064,11.31,29.1,22,Animation,1,0.27,0
USR-3065,49.77,93.7,16,"Drama, Sci-Fi",3,0.73,4
USR-3066,44.57,102.6,41,"Action, Thriller",3,0.4,5
USR-3067,62.37,90.2,39,"Action, Thriller",3,0.54,1
USR-3068,52.56,127.1,27,"Sci-Fi, Thriller",2,0.76,1
USR-3069,47.51,77.7,31,"Action, Thriller",2,0.49,3
USR-3070,3.48,35.7,33,Animation,1,0.37,4
USR-3071,37.05,84.9,44,"Romance, Thriller, Comedy, Animation",4,0.71,0
USR-3072,28.85,69.7,44,"Action, Thriller",2,0.49,3
USR-3073,3.09,7.1,5,Thriller,1,0.25,53
USR-3074,7.62,22.8,29,Animation,1,0.48,8
USR-3075,16.55,91.6,17,Drama,2,0.7,5
USR-3076,15.47,26.2,33,Comedy,2,0.4,6
USR-3077,2.35,19.7,5,Comedy,1,0.0,32
USR-3078,73.75,87.6,36,"Action, Thriller",2,0.48,3
USR-3079,12.62,22.6,34,Animation,1,0.41,4
USR-3080,50.5,70.0,47,"Horror, Action, Documentary, Animation",4,0.54,0
USR-3081,8.87,27.3,36,Romance,2,0.25,2
USR-3082,57.44,140.2,22,"Drama, Sci-Fi",3,0.91,8
USR-3083,57.32,91.2,49,"Comedy, Sci-Fi, Drama",3,0.56,0
USR-3084,45.77,94.5,33,"Action, Thriller",2,0.35,13
USR-3085,1.81,26.4,5,Action,1,0.29,22
USR-3086,12.0,19.6,34,Comedy,1,0.43,2
USR-3087,64.29,58.5,33,"Action, Animation, Documentary, Horror",4,0.68,0
USR-3088,57.1,75.5,30,"Action, Thriller",2,0.59,3
USR-3089,17.42,27.3,32,Romance,1,0.44,3
USR-3090,11.29,27.1,19,Romance,1,0.34,6
USR-3091,56.24,49.1,45,"Sci-Fi, Drama, Horror, Documentary",4,0.64,1
USR-3092,58.54,58.5,23,"Action, Thriller",2,0.46,1
USR-3093,34.67,87.5,22,Drama,3,0.7,18
USR-3094,13.15,33.0,45,Animation,2,0.24,5
USR-3095,51.07,67.0,50,"Animation, Horror, Sci-Fi, Comedy",4,0.44,3
USR-3096,12.7,17.2,35,Animation,1,0.38,6
USR-3097,44.26,133.1,25,Drama,2,0.82,0
USR-3098,48.19,94.7,14,"Drama, Sci-Fi",2,0.9,2
USR-3099,1.07,15.3,3,Romance,1,0.31,56
USR-3100,42.69,38.1,48,"Thriller, Sci-Fi, Animation, Documentary, Horror",5,0.52,0
USR-3101,38.45,153.5,21,"Sci-Fi, Thriller",2,0.71,4
USR-3102,17.19,34.7,32,Comedy,2,0.35,0
USR-3103,3.3,18.1,7,Thriller,1,0.0,26
USR-3104,38.45,88.0,22,Drama,2,0.68,1
USR-3105,53.21,114.7,31,"Action, Thriller",2,0.38,0
USR-3106,12.8,37.1,17,Animation,2,0.44,2
USR-3107,47.98,74.4,46,"Action, Drama, Sci-Fi, Thriller",4,0.69,1
USR-3108,41.71,100.7,15,"Drama, Sci-Fi",3,0.79,0
USR-3109,34.25,95.1,38,"Action, Thriller",2,0.31,0
USR-3110,17.82,20.8,29,Animation,1,0.27,2
USR-3111,54.52,103.7,20,"Sci-Fi, Thriller",3,0.86,4
USR-3112,13.92,29.7,32,Romance,1,0.19,8
USR-3113,41.82,82.9,39,"Action, Thriller",1,0.48,4
USR-3114,48.92,70.9,32,"Animation, Thriller, Drama, Horror, Comedy",5,0.36,7
USR-3115,1.72,22.3,3,Drama,1,0.3,39
USR-3116,58.63,82.0,30,"Action, Thriller",2,0.41,4
USR-3117,15.11,21.9,30,Comedy,2,0.25,2
USR-3118,42.0,78.3,30,"Action, Thriller",3,0.43,3
USR-3119,4.87,11.3,6,Animation,1,0.31,43
USR-3120,57.93,89.8,35,"Action, Thriller",2,0.36,2
USR-3121,51.17,124.9,21,Drama,3,0.61,8
USR-3122,10.66,21.6,37,Comedy,1,0.32,0
USR-3123,54.5,89.7,23,"Action, Thriller",2,0.46,0
USR-3124,9.43,25.9,18,Comedy,1,0.27,0
USR-3125,44.42,99.2,30,"Action, Thriller",1,0.52,5
USR-3126,5.3,31.1,27,"Comedy, Romance",1,0.3,3
USR-3127,13.95,18.0,20,"Comedy, Romance",2,0.36,3
USR-3128,51.49,97.9,27,"Action, Thriller",2,0.47,2
USR-3129,15.33,24.8,35,Comedy,1,0.35,8
USR-3130,34.35,52.9,34,"Sci-Fi, Action, Drama, Animation",4,0.57,0
USR-3131,88.98,82.9,27,"Action, Thriller",2,0.42,0
USR-3132,79.62,72.5,45,"Sci-Fi, Drama, Romance, Horror",4,0.58,2
USR-3133,68.8,56.2,37,"Sci-Fi, Action, Romance, Documentary",4,0.31,1
USR-3134,23.49,122.2,27,"Drama, Sci-Fi",3,0.85,1
USR-3135,14.37,37.8,29,Romance,1,0.24,12
USR-3136,28.86,65.1,47,"Animation, Comedy, Documentary, Thriller",4,0.38,1
USR-3137,12.89,29.0,19,Animation,1,0.29,2
USR-3138,34.19,133.6,11,"Drama, Sci-Fi",2,0.67,1
USR-3139,74.95,108.5,8,"Action, Thriller",1,0.57,1
USR-3140,8.4,20.6,20,Romance,1,0.21,10
USR-3141,50.94,64.3,36,"Action, Thriller",2,0.49,3
USR-3142,51.56,79.5,31,"Action, Thriller",2,0.72,11
USR-3143,2.22,24.2,7,Horror,1,0.39,29
USR-3144,4.43,13.6,6,Action,1,0.19,30
USR-3145,8.81,22.2,31,"Comedy, Romance",2,0.18,4
USR-3146,9.76,28.3,27,"Comedy, Romance",1,0.29,2
USR-3147,12.71,30.7,13,Animation,1,0.23,40
USR-3148,42.59,101.8,33,"Action, Thriller",2,0.49,2
USR-3149,56.84,156.3,16,"Drama, Sci-Fi",2,0.65,4
USR-3150,2.62,18.8,1,Comedy,1,0.07,20
USR-3151,42.79,43.7,45,"Drama, Animation, Documentary",3,0.38,1
USR-3152,53.77,91.4,25,"Action, Thriller",3,0.34,1
USR-3153,51.71,76.5,19,"Drama, Sci-Fi",2,0.75,3
USR-3154,55.67,75.7,29,"Action, Thriller",3,0.48,0
USR-3155,48.88,83.1,15,"Action, Thriller",3,0.44,1
USR-3156,43.96,78.1,20,"Action, Thriller",2,0.45,3
USR-3157,35.03,74.9,46,"Horror, Animation, Documentary",3,0.38,1
USR-3158,8.6,23.7,26,Animation,1,0.26,20
USR-3159,13.05,31.5,31,Comedy,1,0.41,13
USR-3160,3.95,15.2,4,Thriller,1,0.27,34
USR-3161,40.06,74.6,58,"Action, Comedy, Documentary, Animation, Drama",5,0.48,0
USR-3162,73.13,47.9,51,"Action, Documentary, Animation",3,0.35,3
USR-3163,60.9,65.8,49,"Horror, Animation, Documentary, Comedy, Romance",5,0.39,0
USR-3164,32.53,133.3,18,"Drama, Sci-Fi",2,0.74,5
USR-3165,40.45,110.1,16,Drama,2,0.87,0
USR-3166,51.54,107.6,36,"Action, Thriller",2,0.59,4
USR-3167,17.62,30.7,26,"Comedy, Romance",1,0.38,6
USR-3168,3.32,20.9,2,Horror,1,0.36,53
USR-3169,66.4,94.8,31,"Action, Thriller",2,0.56,1
USR-3170,70.05,67.7,46,"Action, Romance, Thriller",3,0.41,0
USR-3171,52.13,51.3,48,"Documentary, Romance, Drama",3,0.55,2
USR-3172,54.87,89.5,26,"Action, Thriller",2,0.57,3
USR-3173,50.39,51.7,56,"Romance, Documentary, Drama",3,0.38,1
USR-3174,40.86,106.2,14,Drama,3,0.78,1
USR-3175,57.58,68.6,38,"Action, Thriller",2,0.41,4
USR-3176,58.07,51.8,58,"Sci-Fi, Romance, Horror, Documentary",4,0.36,0
USR-3177,15.6,21.3,17,Comedy,2,0.06,4
USR-3178,13.74,25.2,25,Romance,1,0.37,12
USR-3179,30.99,104.3,54,"Action, Thriller",3,0.46,0
USR-3180,38.86,114.2,20,"Action, Thriller",3,0.5,1
USR-3181,39.0,100.1,7,"Action, Thriller",2,0.33,4
USR-3182,55.81,91.4,26,"Action, Thriller",2,0.4,1
USR-3183,37.15,109.6,18,"Drama, Sci-Fi",3,0.76,1
USR-3184,56.84,76.2,48,"Thriller, Animation, Horror, Romance, Drama",5,0.63,0
USR-3185,21.82,106.0,19,"Drama, Sci-Fi",2,0.83,0
USR-3186,2.94,15.0,1,Romance,1,0.1,26
USR-3187,6.25,27.0,38,Animation,2,0.17,8
USR-3188,60.84,100.1,41,"Action, Thriller",2,0.31,1
USR-3189,11.44,26.3,16,Animation,1,0.45,0
USR-3190,50.7,83.2,47,"Action, Thriller",1,0.49,6
USR-3191,40.56,89.5,41,"Comedy, Documentary, Drama, Thriller, Animation",5,0.6,0
USR-3192,55.61,99.6,49,"Action, Thriller",3,0.58,0
USR-3193,45.83,63.6,43,"Romance, Drama, Sci-Fi",3,0.42,8
USR-3194,67.66,90.0,48,"Drama, Action, Comedy, Thriller, Horror",5,0.42,1
USR-3195,37.59,128.8,19,Drama,3,0.82,3
USR-3196,6.1,26.5,28,Animation,1,0.32,8
USR-3197,28.54,106.3,36,"Action, Thriller",2,0.26,10
USR-3198,45.54,92.2,41,"Action, Comedy, Drama, Romance, Horror",5,0.49,0
USR-3199,43.27,122.1,42,"Action, Thriller",2,0.67,4
USR-3200,16.94,64.8,42,"Thriller, Drama, Sci-Fi, Documentary, Animation",5,0.36,0
USR-3201,26.95,145.2,17,Drama,2,0.76,3
USR-3202,18.44,29.9,37,Romance,2,0.33,3
USR-3203,63.72,62.4,50,"Thriller, Action, Comedy, Drama",4,0.65,0
USR-3204,63.81,72.1,46,"Drama, Horror, Sci-Fi",3,0.42,1
USR-3205,27.06,46.1,35,"Action, Romance, Animation, Comedy",4,0.49,2
USR-3206,10.96,26.3,26,Animation,2,0.29,0
USR-3207,47.6,81.1,23,Drama,2,0.83,4
USR-3208,67.66,126.7,31,"Action, Thriller",2,0.41,1
USR-3209,65.69,103.5,40,"Action, Thriller",2,0.41,1
USR-3210,8.5,29.1,40,Romance,1,0.31,4
USR-3211,37.51,141.3,22,"Sci-Fi, Thriller",2,0.8,14
USR-3212,47.73,73.2,39,"Action, Thriller",1,0.32,0
USR-3213,15.04,27.2,24,Animation,1,0.4,1
USR-3214,13.42,34.7,24,Romance,1,0.59,4
USR-3215,12.4,29.2,30,Animation,2,0.41,14
USR-3216,20.8,30.9,33,Romance,2,0.34,3
USR-3217,10.28,30.4,25,"Comedy, Romance",1,0.28,14
USR-3218,40.27,74.1,26,"Comedy, Animation, Documentary, Thriller, Sci-Fi",5,0.43,3
USR-3219,61.18,81.7,24,"Thriller, Action, Drama, Comedy, Animation",5,0.58,0
USR-3220,36.08,113.1,15,"Sci-Fi, Thriller",2,0.87,6
USR-3221,38.91,79.7,22,"Sci-Fi, Thriller",2,0.77,0
USR-3222,36.95,127.1,22,"Action, Thriller",2,0.4,7
USR-3223,14.63,32.1,27,Comedy,2,0.37,5
USR-3224,37.66,139.5,24,Drama,2,0.6,1
USR-3225,11.8,21.2,25,Animation,2,0.39,6
USR-3226,9.07,23.6,24,Romance,1,0.46,5
USR-3227,45.91,80.5,37,"Comedy, Thriller, Drama",3,0.41,1
USR-3228,79.52,84.8,27,"Action, Thriller",2,0.49,1
USR-3229,9.63,31.4,23,Animation,1,0.25,5
USR-3230,9.45,23.4,27,Comedy,1,0.2,3
USR-3231,2.16,17.5,7,Drama,1,0.07,38
USR-3232,15.25,27.6,34,Comedy,2,0.41,0
USR-3233,47.28,58.6,50,"Documentary, Comedy, Animation",3,0.51,1
USR-3234,47.91,108.9,18,"Sci-Fi, Thriller",3,0.86,1
USR-3235,38.36,111.7,27,"Action, Thriller",2,0.52,6
USR-3236,47.4,104.2,46,"Action, Thriller",2,0.45,1
USR-3237,42.71,92.8,28,"Action, Thriller",2,0.53,3
USR-3238,30.87,101.7,22,"Drama, Sci-Fi",3,0.71,0
USR-3239,9.53,28.4,29,Romance,1,0.38,7
USR-3240,10.82,19.5,23,Romance,1,0.22,2
USR-3241,52.6,61.3,48,"Drama, Documentary, Action, Horror, Comedy",5,0.51,0
USR-3242,10.41,25.2,40,Romance,1,0.36,6
USR-3243,4.9,24.0,1,Drama,1,0.0,31
USR-3244,28.69,109.7,24,"Drama, Sci-Fi",3,0.77,7
USR-3245,4.07,15.6,7,Animation,1,0.16,52
USR-3246,60.61,120.3,22,Drama,3,0.72,2
USR-3247,0.1,13.7,1,Thriller,1,0.14,37
USR-3248,60.27,94.0,40,"Action, Thriller",1,0.31,1
USR-3249,14.62,17.6,35,"Comedy, Romance",1,0.45,9
USR-3250,7.79,40.0,33,Animation,1,0.47,11
USR-3251,27.75,69.1,33,"Action, Thriller",2,0.38,0
USR-3252,17.61,42.7,25,"Comedy, Romance",1,0.18,6
USR-3253,33.93,78.3,56,"Horror, Animation, Action, Comedy, Romance",5,0.46,2
USR-3254,44.46,103.3,18,"Sci-Fi, Thriller",2,0.72,0
USR-3255,1.81,19.6,1,Comedy,1,0.37,22
USR-3256,44.04,46.5,61,"Horror, Romance, Drama, Animation",4,0.25,2
USR-3257,42.27,38.8,34,"Drama, Animation, Sci-Fi, Thriller, Comedy",5,0.59,0
USR-3258,72.28,106.6,34,"Action, Thriller",3,0.23,5
USR-3259,48.31,100.9,16,Drama,3,0.74,0
USR-3260,12.04,15.1,25,Comedy,1,0.25,2
USR-3261,35.14,80.5,36,"Action, Thriller",1,0.24,4
USR-3262,75.11,88.1,17,"Action, Thriller",2,0.43,5
USR-3263,4.82,20.7,5,Drama,1,0.34,57
USR-3264,11.84,33.9,20,"Comedy, Romance",2,0.34,9
USR-3265,59.66,89.6,40,"Action, Thriller",3,0.46,3
USR-3266,16.02,16.8,36,"Comedy, Romance",2,0.32,10
USR-3267,37.28,128.7,17,"Sci-Fi, Thriller",2,0.89,1
USR-3268,41.09,92.2,30,"Action, Thriller",2,0.51,0
USR-3269,4.95,17.1,6,Sci-Fi,1,0.39,24
USR-3270,48.51,106.1,18,Drama,3,0.73,0
USR-3271,4.58,5.0,5,Sci-Fi,1,0.3,46
USR-3272,1.99,18.7,5,Drama,1,0.25,59
USR-3273,12.93,23.0,36,Comedy,1,0.2,23
USR-3274,48.77,105.7,28,"Action, Thriller",1,0.41,4
USR-3275,45.26,80.1,30,"Action, Thriller",3,0.43,5
USR-3276,18.33,32.5,28,Romance,1,0.52,7
USR-3277,8.28,32.0,37,"Comedy, Romance",1,0.25,3
USR-3278,49.77,53.8,26,"Thriller, Horror, Action",3,0.65,3
USR-3279,15.83,27.2,24,Animation,1,0.43,16
USR-3280,10.2,28.8,25,Comedy,2,0.33,10
USR-3281,11.57,25.1,29,Animation,1,0.34,15
USR-3282,69.09,45.4,48,"Thriller, Drama, Sci-Fi, Animation",4,0.42,6
USR-3283,4.83,14.9,4,Comedy,1,0.3,46
USR-3284,5.96,26.5,30,Animation,1,0.25,6
USR-3285,41.2,116.0,20,"Sci-Fi, Thriller",3,0.87,4
USR-3286,40.17,108.4,35,"Action, Thriller",2,0.32,4
USR-3287,52.12,92.7,35,"Action, Thriller",2,0.3,13
USR-3288,46.81,114.1,14,"Drama, Sci-Fi",2,0.73,7
USR-3289,44.48,169.5,19,Drama,2,0.79,0
USR-3290,47.58,100.9,28,"Action, Thriller",2,0.51,2
USR-3291,76.15,51.0,51,"Documentary, Drama, Comedy, Thriller, Horror",5,0.5,1
USR-3292,44.78,77.4,49,"Comedy, Documentary, Action, Romance, Horror",5,0.45,1
USR-3293,1.88,13.7,8,Romance,1,0.18,42
USR-3294,1.11,16.7,1,Sci-Fi,1,0.09,24
USR-3295,54.55,54.8,38,"Action, Thriller",2,0.46,4
USR-3296,14.16,17.1,24,"Comedy, Romance",2,0.35,3
USR-3297,40.27,87.7,39,"Action, Thriller",2,0.62,9
USR-3298,17.5,26.5,31,"Comedy, Romance",2,0.35,4
USR-3299,44.69,72.6,36,"Action, Thriller",1,0.47,8
USR-3300,38.44,83.8,38,"Action, Thriller",2,0.51,3
USR-3301,37.01,68.5,38,"Action, Thriller",2,0.42,0
USR-3302,33.64,93.2,29,"Action, Thriller",2,0.62,8
USR-3303,5.46,16.5,23,Comedy,1,0.28,1
USR-3304,7.67,26.1,26,Romance,1,0.26,0
USR-3305,6.81,15.3,26,Animation,2,0.31,3
USR-3306,1.12,7.3,4,Romance,1,0.13,20
USR-3307,16.29,21.5,29,Animation,1,0.31,8
USR-3308,79.66,76.9,38,"Action, Thriller",2,0.45,4
USR-3309,8.56,21.8,36,"Comedy, Romance",1,0.34,34
USR-3310,69.8,64.1,43,"Action, Thriller",2,0.55,0
USR-3311,16.89,17.3,25,Romance,2,0.23,3
USR-3312,39.98,78.9,28,"Action, Thriller",1,0.36,3
USR-3313,26.7,145.3,17,"Drama, Sci-Fi",2,0.83,0
USR-3314,48.02,87.1,40,"Action, Thriller",1,0.33,2
USR-3315,42.3,58.7,45,"Documentary, Action, Comedy, Sci-Fi",4,0.44,3
USR-3316,41.54,87.8,19,"Sci-Fi, Thriller",2,0.76,0
USR-3317,54.49,101.1,33,"Action, Thriller",2,0.4,4
USR-3318,39.67,121.0,17,Drama,3,0.81,10
USR-3319,50.9,97.6,18,"Sci-Fi, Thriller",2,0.9,0
USR-3320,46.93,116.9,24,Drama,3,0.76,1
USR-3321,13.74,28.9,30,"Comedy, Romance",2,0.24,9
USR-3322,37.78,145.1,20,"Drama, Sci-Fi",2,0.85,12
USR-3323,39.45,114.6,23,"Sci-Fi, Thriller",3,0.69,4
USR-3324,31.06,98.3,39,"Action, Thriller",2,0.59,3
USR-3325,49.49,80.3,40,"Action, Thriller",2,0.44,0
USR-3326,67.14,112.3,25,"Action, Thriller",2,0.54,1
USR-3327,45.79,60.5,32,"Sci-Fi, Documentary, Animation, Action, Comedy",5,0.55,0
USR-3328,58.83,102.0,34,"Action, Thriller",3,0.61,1
USR-3329,58.89,81.9,56,"Animation, Sci-Fi, Romance",3,0.32,1
USR-3330,38.12,66.5,41,"Comedy, Action, Horror, Thriller, Documentary",5,0.52,1
USR-3331,72.23,95.5,43,"Action, Thriller",2,0.32,1
USR-3332,63.36,95.3,35,"Action, Thriller",2,0.43,8
USR-3333,5.66,19.9,5,Thriller,1,0.32,21
USR-3334,29.91,81.1,43,"Action, Horror, Romance",3,0.48,0
USR-3335,61.9,75.0,35,"Action, Thriller",1,0.37,0
USR-3336,6.69,17.9,26,Animation,2,0.36,4
USR-3337,18.77,30.8,23,Comedy,2,0.4,21
USR-3338,18.54,21.4,34,Romance,2,0.27,9
USR-3339,5.69,26.3,4,Romance,1,0.39,49
USR-3340,5.58,24.0,31,Romance,2,0.25,13
USR-3341,57.4,60.1,44,"Thriller, Action, Romance",3,0.58,3
USR-3342,42.46,82.3,34,"Action, Thriller",2,0.37,4
USR-3343,18.51,24.2,35,Comedy,1,0.29,11
USR-3344,14.22,26.8,29,Animation,2,0.36,2
USR-3345,45.8,121.7,34,"Action, Thriller",1,0.38,2
USR-3346,10.72,17.8,32,Comedy,1,0.23,0
USR-3347,15.28,19.8,36,Animation,1,0.39,5
USR-3348,42.43,89.5,11,Drama,2,0.8,4
USR-3349,11.52,27.1,26,Animation,1,0.41,7
USR-3350,55.77,95.8,29,"Sci-Fi, Thriller",3,0.73,2
USR-3351,44.79,86.3,33,"Action, Thriller",3,0.53,1
USR-3352,44.36,62.8,45,"Comedy, Sci-Fi, Drama, Romance",4,0.45,3
USR-3353,10.3,31.7,21,Animation,1,0.31,17
USR-3354,41.13,108.7,18,"Sci-Fi, Thriller",2,0.76,0
USR-3355,9.8,32.5,19,Comedy,2,0.29,2
USR-3356,13.71,20.3,34,Romance,1,0.29,18
USR-3357,41.85,130.1,21,"Sci-Fi, Thriller",3,0.86,1
USR-3358,2.86,20.5,7,Romance,1,0.33,32
USR-3359,50.72,117.2,21,"Action, Thriller",3,0.67,2
USR-3360,0.19,18.5,5,Animation,1,0.0,47
USR-3361,68.89,99.9,33,"Action, Thriller",3,0.65,1
USR-3362,48.86,98.6,28,"Action, Thriller",1,0.51,0
USR-3363,11.57,24.2,32,"Comedy, Romance",1,0.42,9
USR-3364,7.48,12.9,29,Comedy,2,0.47,3
USR-3365,38.65,75.9,39,"Action, Thriller",2,0.4,7
USR-3366,41.27,138.6,24,Drama,3,0.92,0
USR-3367,14.93,37.7,30,Animation,1,0.39,13
USR-3368,46.94,79.3,46,"Action, Thriller",2,0.64,0
USR-3369,52.95,51.3,50,"Thriller, Sci-Fi, Animation",3,0.57,3
USR-3370,16.61,17.9,33,Animation,1,0.35,16
USR-3371,57.48,54.8,58,"Action, Thriller, Comedy, Drama, Romance",5,0.58,2
USR-3372,11.65,34.0,30,Comedy,1,0.53,2
USR-3373,14.93,25.2,31,Romance,1,0.51,0
USR-3374,51.49,92.9,34,"Sci-Fi, Action, Comedy",3,0.43,1
USR-3375,48.02,72.6,50,"Documentary, Horror, Comedy, Action, Thriller",5,0.39,2
USR-3376,50.61,113.4,47,"Action, Thriller",2,0.48,4
USR-3377,5.95,18.3,24,"Comedy, Romance",2,0.39,0
USR-3378,38.62,114.4,21,"Drama, Sci-Fi",2,0.69,11
USR-3379,76.98,85.0,33,"Action, Thriller",2,0.72,1
USR-3380,7.48,27.3,30,Animation,1,0.5,0
USR-3381,89.88,76.0,42,"Action, Thriller",2,0.51,3
USR-3382,6.65,32.5,31,"Comedy, Romance",2,0.3,0
USR-3383,15.37,29.2,26,Animation,1,0.23,13
USR-3384,13.62,17.2,12,Animation,1,0.41,9
USR-3385,61.87,79.2,45,"Animation, Romance, Thriller, Comedy, Sci-Fi",5,0.42,2
USR-3386,2.95,21.9,6,Animation,1,0.43,39
USR-3387,42.59,120.5,25,Drama,3,0.8,1
USR-3388,65.41,89.5,30,"Action, Thriller",1,0.57,3
USR-3389,36.33,92.5,35,"Comedy, Thriller, Action, Romance",4,0.41,1
USR-3390,2.15,24.2,5,Horror,1,0.28,40
USR-3391,5.47,30.9,27,"Comedy, Romance",1,0.45,24
USR-3392,8.15,20.1,32,Romance,1,0.42,2
USR-3393,5.42,24.0,3,Documentary,1,0.14,54
USR-3394,45.28,86.8,19,"Action, Thriller",2,0.54,2
USR-3395,14.07,19.8,24,Comedy,1,0.43,20
USR-3396,56.31,68.9,42,"Romance, Thriller, Comedy, Horror, Animation",5,0.47,0
USR-3397,53.18,95.3,36,"Action, Thriller",3,0.51,4
USR-3398,53.94,91.3,35,"Action, Thriller",2,0.65,4
USR-3399,51.81,68.9,54,"Documentary, Romance, Drama",3,0.48,3
USR-3400,68.63,91.9,31,"Action, Thriller",2,0.48,1
USR-3401,57.12,48.7,38,"Thriller, Documentary, Sci-Fi, Animation",4,0.57,1
USR-3402,86.0,102.5,27,"Action, Thriller",2,0.5,4
